horse_id,sire,sire_id,dam,dam_id,damsire,damsire_id
2019102343,コパノリッキー,2010106548,マキシムカフェ,2007106200,マンハッタンカフェ,1998101554
2019102371,キンシャサノキセキ,2003110212,ケイアイメルヘン,2002107326,エンドスウィープ End Sweep(米),000a00010f
2019102376,パイロ Pyro(米),000a01176a,リオ,2005104908,ジャングルポケット,1998101786
2019102383,キタサンブラック,2012102013,チェストケローズ,2013110100,Uncle Mo (米),000a011ffb
2019102384,ゴールドシップ,2009102739,ノウ Know(米),000a012f8e,Street Cry (愛),000a0103ba
2019102395,ワールドエース,2009106353,チュウワベイビー,2011106508,サウスヴィグラス,1996110138
2019102399,オーシャンブルー,2008102978,ヒシアリアケ,2005109305,シンボリクリスエス,1999110099
2019102421,パイロ Pyro(米),000a01176a,タガノシムナ,2015100525,ロードカナロア,2008103552
2019102436,ミッキーアイル,2011103916,トラストフェアリー,2011103054,ケイムホーム Came Home(米),000a0108d1
2019102437,マクフィ Makfi(英),000a011c77,バイカターキン,2013102789,エンパイアメーカー Empire Maker(米),000a010542
2019102438,ヘニーヒューズ Henny Hughes(米),000a011155,ホワイトフーガ,2012105752,クロフネ,1998110135
2019102439,ビッグアーサー,2011103328,マリーンウィナー,2005105424,フジキセキ,1992109618
2019102454,マスタリー,000a0143b4,コーテサン Courtesan(米),000a0143c4,ストリートセンス Street Sense(米),000a0113a2
2019102456,ブラックタイド,2001103312,シシャモチャン,2006100245,サクラバクシンオー,1989108341
2019102458,ザファクター,000a0130d0,ブルーボンボヤージ,2010101960,Medaglia d'Oro,000a010a65
2019102460,ジャスタウェイ,2009106461,レゾリューション,2004103409,カリズマティック Charismatic(米),000a00fa33
2019102469,ホッコータルマエ,2009100921,スープリムシチー,2011106370,ネオユニヴァース,2000101426
2019102470,ホッコータルマエ,2009100921,チェリーシェル,2010101976,サクラバクシンオー,1989108341
2019102479,ディスクリートキャット Discreet Cat(米),000a0113a1,スパークルレディー,2006109237,フォーティナイナー Forty Niner(米),000a000134
2019102481,シニスターミニスター Sinister Minister(米),000a011099,アカカホール,2013102846,ダイワメジャー,2001103114
2019102490,キタサンブラック,2012102013,パラフレーズ Paraphrase(英),000a0116e0,Pivotal,000a002328
2019102491,ドレフォン Drefong(米),000a013b82,プリオバーン Priomhbhean(愛),000a011dfb,Galileo (愛),000a00232b
2019102493,ロードカナロア,2008103552,モンクール,2009101019,ディープインパクト,2002100816
2019102496,エピファネイア,2010104155,ルサビ,2009101009,アグネスタキオン,1998101516
2019102510,トゥザグローリー,2007103265,テツムーン,2009100341,アドマイヤムーン,2003102991
2019102512,タイセイレジェンド,2007103199,デザートフラワー,2010102833,サイレントディール,2000101634
2019102514,プリサイスエンド Precise End(米),000a00fe9b,ファーレサルティ,2006103200,ダンスインザダーク,1993109188
2019102521,キングカメハメハ,2001103460,ショウナンアクト,2004103493,フレンチデピュティ French Deputy(米),000a00013a
2019102522,キタサンブラック,2012102013,ショウナンカラット,2007102038,ブライアンズタイム Brian's Time(米),000a000082
2019102531,ハービンジャー Harbinger(英),000a011996,ポントマイコ,2010102053,ゼンノロブロイ,2000101517
2019102542,キズナ,2010105827,アグネスパサー,2001103041,エルコンドルパサー,1995108742
2019102552,マクフィ Makfi(英),000a011c77,オールオールオール,2006100363,アグネスタキオン,1998101516
2019102553,ゴールドシップ,2009102739,カクテルローズ,2007106496,タニノギムレット,1999100226
2019102559,ジャスタウェイ,2009106461,カーディナルコーヴ Cardinal Cove(米),000a013908,Leroidesanimaux,000a0115cc
2019102576,ビッグアーサー,2011103328,トリンカファイブ,2012105893,ステイゴールド,1994108729
2019102583,シニスターミニスター Sinister Minister(米),000a011099,フォースライト,2009101134,マンハッタンカフェ,1998101554
2019102585,アジアエクスプレス,2011110091,フジインザスカイ,2011103176,ディープスカイ,2005101358
2019102593,ブラックタイド,2001103312,ミュゲプリンセス,2013102564,エンパイアメーカー Empire Maker(米),000a010542
2019102604,ルーラーシップ,2007103143,ローズアライヴァル,2002102691,フジキセキ,1992109618
2019102609,ドゥラメンテ,2012104511,シニョリーナ,2011103187,キングヘイロー,1995104427
2019102611,ハーツクライ,2001103038,ナナヨーティアラ,2002103870,マイネルラヴ,1995108558
2019102613,ジョーカプチーノ,2006100529,ハリケーンタマ,2008102786,クロフネ,1998110135
2019102628,ミッキーアイル,2011103916,ゴールドグレース,2002103893,エリシオ Helissio(仏),1993190001
2019102632,シルバーステート,2013105903,ハイノリッジ,2011103212,マンハッタンカフェ,1998101554
2019102635,エピファネイア,2010104155,マルハチラブーム,2006100415,キングカメハメハ,2001103460
2019102648,プリサイスエンド Precise End(米),000a00fe9b,インティワタナ,2010101401,フサイチコンコルド,1993109220
2019102649,ミッキーアイル,2011103916,クリスマドンナ,2007102122,シンボリクリスエス,1999110099
2019102654,ダノンレジェンド,2010110102,インマイラヴ,2001106409,ダンスインザダーク,1993109188
2019102656,リオンディーズ,2013105915,エイシンバーサス,2012102443,ファルブラヴ Falbrav(愛),1998190004
2019102661,ダンカーク Dunkirk(米),000a012185,ダイワバーガンディ,2006102993,ブライアンズタイム Brian's Time(米),000a000082
2019102665,トーセンジョーダン,2006103169,フェリスホイール,2006103062,ダンスインザダーク,1993109188
2019102672,シルバーステート,2013105903,ミスエンピリカル,2012105962,プリサイスエンド Precise End(米),000a00fe9b
2019102676,ワールドエース,2009106353,リアライズナラック,2008110032,Fusaichi Pegasus,000a0022cf
2019102694,ザファクター,000a0130d0,ヤマカツサユリ,2011103685,マンハッタンカフェ,1998101554
2019102701,コパノリッキー,2010106548,ミコノス,2005101745,With Approval,000a001c5f
2019102705,シニスターミニスター Sinister Minister(米),000a011099,カリビアンセレブ,2006100494,ゴールドアリュール,1999106689
2019102728,エイシンアポロン,2007110020,サフランパートナー,2010100058,アドマイヤボス,1997103699
2019102731,アドマイヤマックス,1999107004,ヨドノスマイル,2009101352,タイキシャトル,1994109686
2019102736,ビッグアーサー,2011103328,エメライン,2014103972,マンハッタンカフェ,1998101554
2019102737,ヘニーヒューズ Henny Hughes(米),000a011155,シヤボナ Siyabona(米),000a01152e,Kingmambo (米),000a001d7e
2019102747,ビッグアーサー,2011103328,ルージュバンブー,2006100557,マリエンバード Marienbard(愛),000a00fa36
2019102751,ダイワメジャー,2001103114,オールブランニュー,2006100570,ノボジャック,1997110152
2019102753,トランセンド,2006104736,カフジティアラ,2013103113,カネヒキリ,2002100978
2019102758,ホッコータルマエ,2009100921,ジューンヴィエナ,2011102376,カンパニー,2001103435
2019102761,ガルボ,2007101163,スカイグラフィティ,2010102979,ジャングルポケット,1998101786
2019102772,ミッキーアイル,2011103916,レイテッド,2008102894,ジャングルポケット,1998101786
2019102775,ラブリーデイ,2010104298,ヤマニンアドーレ,2010105803,ダイワメジャー,2001103114
2019102777,シニスターミニスター Sinister Minister(米),000a011099,ヤマニンパソドブル,2007104730,シンボリクリスエス,1999110099
2019102783,ザファクター,000a0130d0,プレシャスペスカ,2009101306,フジキセキ,1992109618
2019102786,ダイワメジャー,2001103114,ウォーターパイパー,2004103777,Tale of the Cat (米),000a002276
2019102792,ストロングリターン,2006102934,マリアフィオーレ,2011104286,ハーツクライ,2001103038
2019102793,ルーラーシップ,2007103143,ディアルーモ,2010102921,ネオユニヴァース,2000101426
2019102794,カレンブラックヒル,2009106230,エメラルドコースト,2008105569,ダンスインザダーク,1993109188
2019102799,ヴィクトワールピサ,2007102923,ネガノ Negano(加),000a0067f5,Miswaki,000a0017b0
2019102803,ワンダーアキュート,2006106794,ワンダープリマ,2006106793,デヒア Dehere(米),000a0000df
2019102813,ビッグアーサー,2011103328,シゲルオワリ,2011104839,ファスリエフ Fasliyev(米),000a00fc4c
2019102820,ドゥラメンテ,2012104511,サンタローズ,2002104181,パントレセレブル Peintre Celebre(米),000a000271
2019102824,ホッコータルマエ,2009100921,マイラッキー,2005103338,Elusive Quality,000a00231f
2019102826,ジャスタウェイ,2009106461,メイショウボーテ,2013103689,シンボリクリスエス,1999110099
2019102827,ザファクター,000a0130d0,エミリア,2000103853,サンデーサイレンス Sunday Silence(米),000a00033a
2019102869,カレンブラックヒル,2009106230,シーザシー,2008110096,Lemon Drop Kid,000a0022d0
2019102874,エスケンデレヤ,000a012cc0,グリマープリンセス,2013104974,マンハッタンカフェ,1998101554
2019102879,ハーツクライ,2001103038,サラトガヴィーナス,2002101038,ブライアンズタイム Brian's Time(米),000a000082
2019102884,ミッキーアイル,2011103916,クラッシーシャーロット Classy Charlotte(米),000a010aa1,A.P. Indy,000a001d37
2019102886,モーリス,2011100655,パワーフレーズ,2014100973,クロフネ,1998110135
2019102888,ロードカナロア,2008103552,ロージーローズ,2010101223,シンボリクリスエス,1999110099
2019102922,ザファクター,000a0130d0,クールユリア,2009102597,ケイムホーム Came Home(米),000a0108d1
2019102937,コパノリッキー,2010106548,レスタンノール,2008102607,ステイゴールド,1994108729
2019102938,イスラボニータ,2011103565,ワイキキブリーズ,2007103513,フレンチデピュティ French Deputy(米),000a00013a
2019102944,フェノーメノ,2009106599,リリアーレ,2006102737,キングカメハメハ,2001103460
2019102950,アーネストリー,2005105410,アイファーアプリル,2008103484,スパイキュール,2000101557
2019102953,アイファーソング,2008100386,アグリデジタル,2011104848,アグネスデジタル,1997110025
2019102979,エイシンヒカリ,2011101273,マーゼリン Marzelline(愛),000a011a9c,Barathea,000a000054
2019102983,ホッコータルマエ,2009100921,キュールエアリス,2010104528,ウォーエンブレム War Emblem(米),000a00fa35
2019102986,ベルシャザール,2008103004,ピースヴィクトリア,2009103884,マヤノトップガン,1992102988
2019103004,ロードカナロア,2008103552,アドマイヤシャイ,2012104806,キンシャサノキセキ,2003110212
2019103005,ディープインパクト,2002100816,インディアナギャル Indiana Gal(愛),000a011a94,Intikhab,000a0022af
2019103006,ロードカナロア,2008103552,ウッドランドドリーム Woodland Dream(愛),000a0118f4,Charnwood Forest,000a002095
2019103008,ハービンジャー Harbinger(英),000a011996,エンジェリックレイ,2010101354,ダイワメジャー,2001103114
2019103010,ルーラーシップ,2007103143,オーシュペール,2009101530,ダイワメジャー,2001103114
2019103012,ロードカナロア,2008103552,キャトルフィーユ,2009101532,ディープインパクト,2002100816
2019103013,ロードカナロア,2008103552,キープセイク,2013110002,Sea The Stars Sea the Stars(愛),000a011c78
2019103014,ロードカナロア,2008103552,グラナダ,2012102295,Galileo (愛),000a00232b
2019103016,ノヴェリスト Novellist(愛),000a012230,ザンスカール,2013102300,エンパイアメーカー Empire Maker(米),000a010542
2019103017,ロードカナロア,2008103552,シンメイフジ,2007103593,フジキセキ,1992109618
2019103020,モーリス,2011100655,ティアーモ,2010101353,キングカメハメハ,2001103460
2019103021,ドゥラメンテ,2012104511,デルフィーノ,2011103449,ハーツクライ,2001103038
2019103027,Fort Larned,000a01293b,フラーティングアウェイ Flirting Away(米),000a0143c6,Distorted Humor (米),000a0022ea
2019103034,ロードカナロア,2008103552,レキシールー Lexie Lou(加),000a013e42,Sligo Bay,000a011fef
2019103036,ルーラーシップ,2007103143,レディカーニバル,2004101198,Giant's Causeway (米),000a0022e1
2019103042,シニスターミニスター Sinister Minister(米),000a011099,エヴァ,2006103110,キングカメハメハ,2001103460
2019103055,シルバーステート,2013105903,アルテーロ,2014105908,ハービンジャー Harbinger(英),000a011996
2019103063,キンシャサノキセキ,2003110212,パラダイスコーブ,2013105314,キングカメハメハ,2001103460
2019103064,リーチザクラウン,2006102923,ライムスカッシュ,2012104448,キングカメハメハ,2001103460
2019103065,モーリス,2011100655,ルタンデスリーズ,2009101564,サクラバクシンオー,1989108341
2019103081,ガルボ,2007101163,トゥファーアウェイ,2011105750,チチカステナンゴ Chichicastenango(仏),000a011135
2019103092,ザファクター,000a0130d0,ワンダービーナス,2007103642,バゴ Bago(仏),2001190004
2019103100,エスケンデレヤ,000a012cc0,ノバラ,2012103019,マンハッタンカフェ,1998101554
2019103101,サトノアラジン,2011104063,フェイズシフト,2006103691,サクラバクシンオー,1989108341
2019103122,リオンディーズ,2013105915,ショウナンガッド,2003103836,フジキセキ,1992109618
2019103123,キズナ,2010105827,フォトジェニック,2008105783,Sinndar (愛),000a002329
2019103148,キズナ,2010105827,エンブレイス,2004100688,アフリート Afleet(加),000a000013
2019103149,ドレフォン Drefong(米),000a013b82,オールウェイズラブ,2010105856,ディープインパクト,2002100816
2019103152,キズナ,2010105827,セレブラール,2004101364,ボストンハーバー Boston Harbor(米),000a00007c
2019103158,ドゥラメンテ,2012104511,フィールグリュック,2009106456,ストラヴィンスキー,000a00fa41
2019103162,スマートファルコン,2005100097,ヒラボクミラクル,2009103904,アグネスデジタル,1997110025
2019103193,アドマイヤムーン,2003102991,レディパッション,2011101441,ネオユニヴァース,2000101426
2019103197,モンテロッソ Monterosso(英),000a011b05,キリエ,2006102818,ブライアンズタイム Brian's Time(米),000a000082
2019103204,アポロキングダム,2003110139,ナムラミステリー,1999105132,ジェニュイン,1992109450
2019103208,ドレフォン Drefong(米),000a013b82,グローブ,2010104292,ダイワメジャー,2001103114
2019103210,シニスターミニスター Sinister Minister(米),000a011099,フレンチトウショウ,2009103946,フレンチデピュティ French Deputy(米),000a00013a
2019103219,ラニ,2013110045,チェストケハーツ,2013102496,ハーツクライ,2001103038
2019103224,アドマイヤムーン,2003102991,オルフィーク,2012102504,ヴァーミリアン,2002100877
2019103225,ビッグアーサー,2011103328,クレーンズラヴァー,2007103866,ゼンノロブロイ,2000101517
2019103233,ロードカナロア,2008103552,ニシノメルモ,2007102503,スペシャルウィーク,1995103211
2019103261,ザファクター,000a0130d0,ニシノケイト,2013106208,ゴールドアリュール,1999106689
2019103274,ザファクター,000a0130d0,ティアドロップス,1997103387,サンデーサイレンス Sunday Silence(米),000a00033a
2019103278,ジャスタウェイ,2009106461,ゲッコウ,2008103872,キングカメハメハ,2001103460
2019103285,シニスターミニスター Sinister Minister(米),000a011099,アイムヒアー,2008103880,プリサイスエンド Precise End(米),000a00fe9b
2019103302,ゴールドシップ,2009102739,レディーメグネイト,2009101862,ファスリエフ Fasliyev(米),000a00fc4c
2019103308,アロマカフェ,2007104812,カフェララルー,2001110111,ストラヴィンスキー,000a00fa41
2019103309,ヘニーヒューズ Henny Hughes(米),000a011155,カフェローレル,2008103903,マンハッタンカフェ,1998101554
2019103318,リオンディーズ,2013105915,ソラコマチ,2009101892,サクラバクシンオー,1989108341
2019103346,アメリカンペイトリオット,000a013bba,ゴールドターフ,2008103940,ゴールドアリュール,1999106689
2019103358,シルバーステート,2013105903,カワイコチャン,2010101633,ゴールドヘイロー,1997101264
2019103393,ダノンレジェンド,2010110102,ジョリファム,2010103607,スペシャルウィーク,1995103211
2019103400,リオンディーズ,2013105915,メイショウスザンナ,2009105230,アグネスデジタル,1997110025
2019103401,ディスクリートキャット Discreet Cat(米),000a0113a1,メイショウラグーナ,2007101779,バブルガムフェロー,1993109219
2019103407,メイショウボーラー,2001100650,メイショウスコール,2005100644,メイショウオウドウ,1995101767
2019103410,サトノアラジン,2011104063,ヴォーグジャック,2009100173,クロフネ,1998110135
2019103418,トランセンド,2006104736,ミキノモナコ,2004101197,ディアブロ Diablo(米),000a0000e9
2019103419,ザファクター,000a0130d0,カシュカシュ,2009102465,アフリート Afleet(加),000a000013
2019103420,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,キャニオンバレー,2010100493,シンボリクリスエス,1999110099
2019103421,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,トシキャンディ,2006101748,バブルガムフェロー,1993109219
2019103422,レッドスパーダ,2006105511,トシザコジーン,2005105828,アドマイヤコジーン,1996106512
2019103427,キズナ,2010105827,クインポルカ,2010104632,タニノギムレット,1999100226
2019103428,ヘニーヒューズ Henny Hughes(米),000a011155,クイーンキセキ,2009100199,フジキセキ,1992109618
2019103430,キズナ,2010105827,ティーエスベリー,2013110118,New Approach,000a011656
2019103442,エイシンヒカリ,2011101273,エイシンカラット,2012110074,Tale of Ekati,000a012550
2019103472,キタサンブラック,2012102013,エーシンエムディー,2009100231,キングカメハメハ,2001103460
2019103488,ケープブランコ Cape Blanco(英),000a011b06,スウィートクレメンタイン Sweet Clementine(愛),000a0123db,Shamardal (米),000a010c92
2019103506,リヤンドファミユ,2010104396,レディラック,2002104617,タイキシャトル,1994109686
2019103507,エスポワールシチー,2005102837,アンダルシア,2007101337,アルカセット Alkaased(米),2000190010
2019103512,ジャスタウェイ,2009106461,アファーブル,2009103890,ブライアンズタイム Brian's Time(米),000a000082
2019103517,マクフィ Makfi(英),000a011c77,マロンベル,2012104424,ハーツクライ,2001103038
2019103518,ホッコータルマエ,2009100921,アルブスメロディー,2011105622,ゴールドアリュール,1999106689
2019103529,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,ダイオプサイド,2011105640,フジキセキ,1992109618
2019103542,ジョーカプチーノ,2006100529,マイネオレンジ,2010105940,ロージズインメイ Roses in May(米),000a010a10
2019103543,シンボリクリスエス,1999110099,マイネフェリックス,2007104909,アグネスデジタル,1997110025
2019103548,シルバーステート,2013105903,ハリウッドローズ,1999105888,ラムタラ Lammtarra(米),000a0001d4
2019103553,イスラボニータ,2011103565,プリティウイッチ,2010104172,クロフネ,1998110135
2019103556,ヘニーヒューズ Henny Hughes(米),000a011155,アイカギ,2008101396,ファンタスティックライト Fantastic Light(米),1996190005
2019103561,ドゥラメンテ,2012104511,テイエムオーシャン,1998102673,ダンシングブレーヴ Dancing Brave(米),000a0000cc
2019103562,ロードカナロア,2008103552,ハンナリト,2007101397,ネオユニヴァース,2000101426
2019103563,キズナ,2010105827,アースプレイ,2011105664,ゼンノロブロイ,2000101517
2019103570,ダンカーク Dunkirk(米),000a012185,ニシノリコルディ,2012102499,ハーツクライ,2001103038
2019103575,アドマイヤムーン,2003102991,プリンセスメイク,2007101408,キャプテンスティーヴ Captain Steve(米),000a000d9d
2019103578,アメリカンペイトリオット,000a013bba,ビーナスライン,2001100355,フジキセキ,1992109618
2019103584,ロードカナロア,2008103552,アリデッド,2006102809,ダンスインザダーク,1993109188
2019103586,ドゥラメンテ,2012104511,アンジェリック,2011105685,シンボリクリスエス,1999110099
2019103588,オルフェーヴル,2008102636,ヴィーヴァブーケ,2006100776,キングカメハメハ,2001103460
2019103592,ビッグアーサー,2011103328,カルテブランシェ,2007101433,ゴールドアリュール,1999106689
2019103593,モーリス,2011100655,クイーンオリーブ,2008101424,マンハッタンカフェ,1998101554
2019103594,ドゥラメンテ,2012104511,サウンタ Saunta(英),000a013db9,Invincible Spirit (愛),000a01056d
2019103600,ヘニーヒューズ Henny Hughes(米),000a011155,バーニントウショウ,2002104942,バブルガムフェロー,1993109219
2019103605,ドレフォン Drefong(米),000a013b82,ペプチドルビー,2005104018,コロナドズクエスト Coronado's Quest(米),000a0000b5
2019103633,ドレフォン Drefong(米),000a013b82,リバティスプライト,2003105100,サクラバクシンオー,1989108341
2019103634,ケープブランコ Cape Blanco(英),000a011b06,アニムス,2011104362,ゴールドアリュール,1999106689
2019103641,エスポワールシチー,2005102837,シャイニングムーン,2002104881,エリシオ Helissio(仏),1993190001
2019103659,キズナ,2010105827,スマッシュハート,2011105753,キングカメハメハ,2001103460
2019103663,マツリダゴッホ,2003104570,ブラジリアンビューティ Brazilian Beauty(英),000a011a96,Galileo (愛),000a00232b
2019103672,ビッグアーサー,2011103328,ビーフィットウォー,2010104464,ウォーエンブレム War Emblem(米),000a00fa35
2019103679,トゥザグローリー,2007103265,セキサンジョオウ,2001100372,サクラバクシンオー,1989108341
2019103692,ザファクター,000a0130d0,トウカイポプリ,2005105314,タイキシャトル,1994109686
2019103714,モーリス,2011100655,メイショウデイム,2007101565,マンハッタンカフェ,1998101554
2019103718,グランプリボス,2008103388,モズフリムカナイデ,2012101803,クロフネ,1998110135
2019103719,グランプリボス,2008103388,モズラコルタ,2013105849,ヴィクトワールピサ,2007102923
2019103726,ミッキーアイル,2011103916,フェールクークー,2005106340,アラムシャー Alamshar(愛),000a00fdab
2019103728,ホッコータルマエ,2009100921,プライムウィッシュ,2006105923,シンボリクリスエス,1999110099
2019103742,キズナ,2010105827,チョコレートリリー,2010104501,ウォーエンブレム War Emblem(米),000a00fa35
2019103753,ミッキーアイル,2011103916,サンクイーンII Sun Queen(米),000a011dfd,Storm Cat (米),000a001a98
2019103767,クロフネ,1998110135,ヒラボクビジン,2007101587,ブライアンズタイム Brian's Time(米),000a000082
2019103776,エイシンヒカリ,2011101273,モズハツコイ,2011103111,クロフネ,1998110135
2019103780,ディーマジェスティ,2013104704,リトルジュン,2007106060,クロフネ,1998110135
2019103790,アドマイヤムーン,2003102991,センコウノマイヒメ,2012105368,スタチューオブリバティ Statue of Liberty(米),000a0109d5
2019103791,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,フミノアマゾン,2009100552,フジキセキ,1992109618
2019103806,シルバーステート,2013105903,マチャプチャレ,2013103474,ヨハネスブルグ Johannesburg(米),000a0103b9
2019103813,ハーツクライ,2001103038,アクアシャンデリア,2008110001,Galileo (愛),000a00232b
2019103815,イスラボニータ,2011103565,アドマイヤオンリー,2007103052,クロフネ,1998110135
2019103816,エピファネイア,2010104155,アドマイヤカンナ,2003102082,ブライアンズタイム Brian's Time(米),000a000082
2019103817,シルバーステート,2013105903,アドマイヤチャーム,2007101628,キングヘイロー,1995104427
2019103823,シルバーステート,2013105903,アンブラッセモワ,2013110032,Zoffany,000a012701
2019103824,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,ウェルノーテッド,2013103588,ドリームジャーニー,2004102753
2019103825,リオンディーズ,2013105915,エスジーアンクル,2009100574,シニスターミニスター Sinister Minister(米),000a011099
2019103826,モーリス,2011100655,エスジーブルーム,2009100575,アフリート Afleet(加),000a000013
2019103827,フェノーメノ,2009106599,オウケンサクラブ,2014100347,オウケンブルースリ,2005102548
2019103829,キングカメハメハ,2001103460,オツウ,2010104221,ハーツクライ,2001103038
2019103831,ワールドエース,2009106353,カカリア,2011102954,ヨハネスブルグ Johannesburg(米),000a0103b9
2019103850,バゴ Bago(仏),2001190004,トーコーユズキ,2009106289,ディープインパクト,2002100816
2019103858,ディスクリートキャット Discreet Cat(米),000a0113a1,ヒルノマテーラ,2011105890,マンハッタンカフェ,1998101554
2019103876,ワールドエース,2009106353,ジョリーザスターズ,2013110039,Sea The Stars Sea the Stars(愛),000a011c78
2019103879,イスラボニータ,2011103565,ディアコメット,2009103802,キングカメハメハ,2001103460
2019103885,ゴールドシップ,2009102739,デヴェロッペ,2005103632,ボストンハーバー Boston Harbor(米),000a00007c
2019103887,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,トリアンドルス,2012105900,マツリダゴッホ,2003104570
2019103888,トーセンラー,2008102985,ヌングロース,2012103074,ハービンジャー Harbinger(英),000a011996
2019103897,エイシンヒカリ,2011101273,エイシンスイーツ,2014103556,シンボリクリスエス,1999110099
2019103898,Siyouni,000a012056,オーティニャック Autignac(仏),000a01460b,Solon,000a014559
2019103902,ディーマジェスティ,2013104704,サーリセルカ,2005102176,ウォーエンブレム War Emblem(米),000a00fa35
2019103907,ドゥラメンテ,2012104511,ストライキングヴェイル Striking Veil(米),000a011e10,Smart Strike (加),000a00211c
2019103908,シニスターミニスター Sinister Minister(米),000a011099,スペシャルクイン,2006100349,スペシャルウィーク,1995103211
2019103912,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,フラッパーウィング,2007101663,スペシャルウィーク,1995103211
2019103917,キズナ,2010105827,メイショウフェーヴ,2005106459,フレンチデピュティ French Deputy(米),000a00013a
2019103920,ロードカナロア,2008103552,レッドシェリール,2011104077,ゼンノロブロイ,2000101517
2019103943,シニスターミニスター Sinister Minister(米),000a011099,キングスベリー,2004102172,キングヘイロー,1995104427
2019103946,ホッコータルマエ,2009100921,スールキートス,2012105471,キングヘイロー,1995104427
2019103953,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,マイユクール,2008101691,バゴ Bago(仏),2001190004
2019103960,マクフィ Makfi(英),000a011c77,アイハヴアジョイ,2014106349,アイルハヴアナザー I'll Have Another(米),000a011ed3
2019103965,マクフィ Makfi(英),000a011c77,バクシンスクリーン,2007104616,サクラバクシンオー,1989108341
2019103971,アメリカンペイトリオット,000a013bba,スラリーアイス,2012105480,オレハマッテルゼ,2000101550
2019103973,スピルバーグ,2009105961,パンツァネッラ,2014105950,ルーラーシップ,2007103143
2019103974,ダンカーク Dunkirk(米),000a012185,フレッチャロッサ,2008104873,アグネスデジタル,1997110025
2019103976,ヘニーヒューズ Henny Hughes(米),000a011155,マレーナ,2011103777,ダイワメジャー,2001103114
2019103978,ザファクター,000a0130d0,レインボーローズ,2007100271,アグネスタキオン,1998101516
2019103983,ストロングリターン,2006102934,フォーシーム,2013103684,ダイワメジャー,2001103114
2019103984,ザファクター,000a0130d0,マノアラニ,2010103025,アグネスタキオン,1998101516
2019103996,アメリカンペイトリオット,000a013bba,グッドイヴニング,2011100519,コマンズ Commands(豪),000a011625
2019104000,ザファクター,000a0130d0,スノーサミット,2013100592,アドマイヤムーン,2003102991
2019104005,フリオーソ,2004106867,タイキラナキラ,2011106005,フジキセキ,1992109618
2019104007,ホッコータルマエ,2009100921,マロノヴィーナス,2007103243,タニノギムレット,1999100226
2019104010,ワールドエース,2009106353,ミサトサウス,2007106000,サウスヴィグラス,1996110138
2019104044,ダンカーク Dunkirk(米),000a012185,ウォータームージカ,2009100779,フレンチデピュティ French Deputy(米),000a00013a
2019104046,ハーツクライ,2001103038,キャッチザカクテル Catch the Cocktail(亜),000a013907,Catcher In The Rye,000a01372d
2019104053,エイシンフラッシュ,2007102951,シャインダイアン,2013103763,エンパイアメーカー Empire Maker(米),000a010542
2019104056,ドゥラメンテ,2012104511,ジェラスガール Jealous Girl(米),000a012957,Petionville,000a0021de
2019104057,ドゥラメンテ,2012104511,スクービドゥー Scoubidou(独),000a011535,Johan Cruyff,000a0114c3
2019104059,キングカメハメハ,2001103460,スマートオーシャン,2008110033,Mr. Greeley,000a00213e
2019104068,エピファネイア,2010104155,ニコールバローズ,2009104381,ゼンノロブロイ,2000101517
2019104075,ドゥラメンテ,2012104511,ビューティーコンテスト Beauty Contest(愛),000a00ff52,Singspiel (愛),1992190005
2019104079,キタサンブラック,2012102013,ポールポジションII Pole Position(英),000a0116c0,Pivotal,000a002328
2019104080,キングカメハメハ,2001103460,マイグッドネス,000a011dc6,Storm Cat (米),000a001a98
2019104089,ディスクリートキャット Discreet Cat(米),000a0113a1,メイショウコブシ,2007101796,スペシャルウィーク,1995103211
2019104091,ゴールドシップ,2009102739,メイショウスイヅキ,2013106291,パイロ Pyro(米),000a01176a
2019104092,キズナ,2010105827,メイショウスズラン,2007101659,キングカメハメハ,2001103460
2019104097,マジェスティックウォリアー Majestic Warrior(米),000a011e9c,メイショウブーケ,2011106065,フレンチデピュティ French Deputy(米),000a00013a
2019104098,ハーツクライ,2001103038,メイショウベルーガ,2005106472,フレンチデピュティ French Deputy(米),000a00013a
2019104100,ロードカナロア,2008103552,メイショウメイゲツ,2012105574,ディープインパクト,2002100816
2019104106,オルフェーヴル,2008102636,アヴェクトワ,2011103579,チチカステナンゴ Chichicastenango(仏),000a011135
2019104108,ジャングルポケット,1998101786,エナジーハート,2007101822,サクラバクシンオー,1989108341
2019104112,メイショウサムソン,2003102205,サーストンララア,2010104139,キングカメハメハ,2001103460
2019104116,コパノリッキー,2010106548,ソフィアルージュ,2003102310,クロフネ,1998110135
2019104118,シニスターミニスター Sinister Minister(米),000a011099,タムロウイング,2006100314,ブラックホーク,1994109361
2019104119,ザファクター,000a0130d0,デンファレ,2007101820,フジキセキ,1992109618
2019104126,ドゥラメンテ,2012104511,リュヌドサーブル Lune de Sable(愛),000a01386a,Medicean,000a010a19
2019104128,アポロキングダム,2003110139,イエスオアノー,2003105362,サクラバクシンオー,1989108341
